23.227907667207187,23.226992744559105,23.226723640695543,23.22730458911916,23.227163126914697,23.226607014645182,23.227353366575816,23.226207015713655,23.227002946304438,23.22695592979587,23.22729413989215,23.227259807537944,23.22785731501282
23.19984831486828,23.196620994105665,23.196226510382605,23.19710603997742,23.19804252586909,23.195729061738145,23.198648837955787,23.1943013358254,23.19754379732274,23.197456655375102,23.19996810911618,23.197790627434248,23.20049536656874
23.172560336084707,23.166128435409217,23.163926557932406,23.166387809466777,23.167867303639518,23.164320111093307,23.169709768698944,23.16162242297893,23.167219284851686,23.16683319840703,23.17160070932085,23.167989628637805,23.172600874499164
23.14564253953713,23.134511277421034,23.132626403174847,23.134038976631977,23.13764899965337,23.129133995317407,23.141409999326818,23.12783470610285,23.138387299408745,23.13683832682296,23.145477524770747,23.137272222210193,23.143418889344133
23.118357733439176,23.102200525604644,23.10090638650443,23.101563020819754,23.106356567963214,23.09353926947992,23.111796189918348,23.093303538077485,23.10825223480908,23.10658907773821,23.11834694545776,23.106417584750144,23.114000588057767
23.09136637660462,23.07042000761482,23.06959579614974,23.069305052519702,23.07523163916358,23.057436317680878,23.082070228765087,23.058720387825456,23.077659957226572,23.076172569965287,23.091093121358853,23.075837298192504,23.084376684257634
23.06492662611728,23.03944288422325,23.039055755523282,23.036792669457462,23.044587545987937,23.02138755886364,23.053078965258884,23.024563203578147,23.04751067600001,23.04596046148294,23.06401985448444,23.045868931987243,23.05467734840282
23.03891728718224,23.00943926640234,23.0092577417416,23.004542421376456,23.014424601440638,22.985658211629733,23.024858723257402,22.991095655516943,23.01793855658214,23.016306556084373,23.037133428465246,23.01655150862899,23.02531690823689
23.01325347881241,22.98030459223938,22.980513759540106,22.97296137636802,22.98472817755391,22.950435101033847,22.997360785983716,22.958476070143334,22.98890684652049,22.98739797526752,23.010428246099906,22.987692427489748,22.996403506794884
22.987913127343006,22.951847039860944,22.95283225869361,22.94222019025692,22.95559380409443,22.915843825408075,22.97051335453135,22.926697177257847,22.960370743212057,22.95903281180078,22.983959272702194,22.95928358200908,22.96796088718584
22.962868035362654,22.924048983290405,22.925960515575646,22.91248312236632,22.926972293924457,22.882123983073587,22.944242385622005,22.89589501307197,22.93212085735272,22.931333501953965,22.957768232919715,22.931366224658845,22.940047853775276
22.938010555843327,22.896708250365595,22.899874571112257,22.883266236058898,22.898789928993104,22.84932809849238,22.918335394785284,22.865940518558318,22.904346446565267,22.904308067417027,22.93188262916793,22.9039856782987,22.912709283026036
22.91345923353188,22.86996288459364,22.87447320174728,22.854588423665405,22.87108951815977,22.817802024616455,22.892849071701164,22.83677266939719,22.87701276841789,22.877859617857897,22.906331221648802,22.877182055749078,22.88595582928615
22.889227576479946,22.84387442462572,22.8498074042805,22.826443377763297,22.8440673183861,22.787585119249357,22.86763164351052,22.808337239513868,22.850156707851315,22.852013571489817,22.880994029162988,22.850887398555404,22.859861891282147
22.86532246169947,22.81848922615294,22.825901534060282,22.79868272390518,22.817815420994144,22.75833837964328,22.842781429592872,22.780646057133627,22.82358430342581,22.82673518719185,22.85604872467523,22.825069870606505,22.834539482627147
22.841846362110147,22.793818547067445,22.80267481851169,22.771449093510462,22.792332495534975,22.730194632489212,22.81859465975872,22.753690354835943,22.797590051069562,22.802076163527772,22.831662333711474,22.799827411226424,22.809675723703783
22.818776210887837,22.769673041034647,22.780073053297876,22.74469626573049,22.767565630865096,22.703374787315866,22.79525449578642,22.72736052125898,22.7720641305568,22.778125668932606,22.807950453597293,22.77517079163987,22.785255207860068
22.796024513737862,22.74568145761468,22.757720585826554,22.718620180960624,22.743496687830817,22.67757656076606,22.772302613945836,22.70171061577765,22.74702269275323,22.754872355378648,22.78476222476291,22.75125218441094,22.761299319757356
22.773750279750246,22.72216072452959,22.73589039055359,22.693435578567005,22.720042139550188,22.652632790901798,22.749763131979904,22.67669076594209,22.722582143842978,22.732297908746947,22.761941188076463,22.72763698352946,22.737889271091575
22.75190950478599,22.699008095641943,22.714364549088444,22.66892829574024,22.69700709609687,22.628951541217223,22.727867857480323,22.652303732631015,22.698558275046892,22.71029112382991,22.73950881761722,22.70469068248461,22.71503954020645
