0.0,31.904939606088107,10066.0,24.62494474192067
1e-06,32.020764022423336,10749.0,24.940455257515733
1e-05,31.91262433861379,10955.0,27.21358241427479
3e-05,32.21941189889732,11883.0,29.64383388810486
5e-05,32.13538209463215,12715.0,30.310860544242118
0.0001,31.81944418081239,13071.0,30.950826857700072
0.00025,30.779426412187362,14797.0,30.422662638380793
0.0005,29.451836625294327,12904.0,29.206936292135374
0.001,28.10743168185168,10058.0,27.93849200336606
0.005,25.486776519684785,5728.0,25.422235364651435
0.0025,26.480704568015618,7464.0,26.413981971444546
0.03,23.566422729040827,14744.0,23.464605688305106
0.05,23.022561741679816,13865.0,22.967964406464908
