0.0,24.757597145607203,10871.0,21.668353301132335
1e-06,24.728088664446105,10467.0,21.92957976517102
1e-05,24.915071803990653,11844.0,23.57627727437462
3e-05,25.019032559827718,14693.0,24.627809254306605
5e-05,25.072094065263407,16706.0,24.91923664715607
0.0001,25.04032273890428,24077.0,25.033093255029833
0.00025,24.751853252721617,29998.0,24.75183418179368
0.0005,24.300012994770917,29964.0,24.29943727702716
0.001,23.79213314574786,29910.0,23.79189155398418
0.005,22.815451771950144,29996.0,22.815433239244527
0.0025,23.18124550719906,29985.0,23.18116401004405
0.03,22.03792199680504,29725.0,22.037880040957695
0.05,21.811811780112723,29971.0,21.811787236950416
