0.0,30.408804494941496,12478.0,27.276186880424035
1e-06,30.297670090391602,11871.0,27.678358384768575
1e-05,30.387275967255793,13081.0,28.566906163227724
3e-05,30.49337220911029,13826.0,29.089501763249373
5e-05,30.224710718615903,14195.0,29.286259629432184
0.0001,29.651385912404884,13302.0,28.819193134339308
0.00025,28.171988397771827,9562.0,27.525985159037063
0.0005,26.938238809969548,7262.0,26.28242401135775
0.001,25.524919725372165,5423.0,24.90273225939291
0.005,21.8680953532376,3360.0,21.633747969590775
0.0025,23.385894259115325,3985.0,23.0215134766957
0.03,18.934345849953495,22300.0,18.84018225154325
0.05,18.249559424972436,6533.0,18.165431063906617
