0.05;28,661;6640;28,590
0.03;32,110;4027;29,683
0.01;33,679;4083;30,747
0.03;32,079;5832;31,306
0.05;28,815;6882;28,766
0.05;29,589;7963;29,588
0.03;33,135;3965;30,809
0.01;28,571;5563;28,161
0.03;33,418;4137;31,233
0.03;33,089;5165;31,657
0.03;30,485;5645;29,878
0.03;32,891;5387;31,628
0.01;26,831;7797;26,828
0.03;29,570;5601;29,070
0.0075;31,490;6125;31,012
0.03;31,841;5927;31,140
0.05;32,031;6076;31,601
0.05;29,212;7453;29,188
0.0075;30,978;5003;29,565
0.01;29,435;6704;29,306
0.05;30,451;6649;30,300
0.05;30,362;6912;30,242
0.03;34,003;5281;32,876
0.05;29,228;7383;29,199
