0.0001;27,896;14705;27,816
0.00025;32,206;19971;32,205
0.00025;32,813;19999;32,813
0.0001;30,658;15576;30,589
3e-05;24,483;19995;24,483
0.0001;28,044;19971;28,043
3e-05;29,740;13068;29,284
5e-05;25,570;19999;25,570
0.0001;31,277;15705;31,228
0.0001;30,665;16271;30,636
0.0001;28,943;19832;28,941
0.00025;32,648;19936;32,646
5e-05;24,149;19999;24,149
0.0001;27,102;19898;27,101
0.0001;31,528;16146;31,473
0.0001;31,150;14588;31,085
0.0001;29,515;16700;29,491
0.0001;26,611;19996;26,611
5e-05;29,213;17401;29,168
0.0001;30,851;19959;30,850
0.0001;28,044;19912;28,043
0.0001;29,434;18917;29,433
0.0001;31,257;18045;31,253
0.0001;26,507;19994;26,507
