0.03;31,537;8698;31,536
0.03;34,372;5980;33,940
0.03;36,138;6682;35,921
0.03;34,345;8283;34,328
0.03;31,806;8679;31,805
0.03;32,288;8699;32,288
0.03;35,801;5406;35,155
0.03;31,368;8697;31,368
0.03;35,673;6559;35,427
0.03;35,363;6906;35,165
0.03;33,208;8699;33,208
0.03;35,186;7769;35,130
0.03;29,306;8699;29,306
0.03;32,262;8699;32,262
0.03;34,048;8699;34,048
0.03;34,315;8427;34,309
0.03;34,755;8213;34,737
0.03;31,912;8683;31,907
0.03;33,474;8694;33,473
0.03;32,785;8697;32,785
0.03;33,139;8674;33,138
0.03;32,843;8695;32,842
0.03;36,300;6504;36,041
0.03;32,019;8699;32,019
0.030000000000000016;33,510;8018;33,422
