0.0,30.71990319400609,9487.0,25.71073606736222
1e-06,30.688516353759358,9816.0,25.89156290323245
1e-05,30.95251588447969,10126.0,27.91418175012201
3e-05,31.077129336791913,11515.0,30.16622186409471
5e-05,31.275296944862365,13165.0,30.801263082581848
0.0001,31.417826513383925,19392.0,31.39005587327273
0.00025,31.220216551589775,22938.0,31.21954670690586
0.0005,30.576322358386218,22953.0,30.574748993452427
0.001,29.646698430608758,22993.0,29.646659644591274
0.005,26.83649756440809,22931.0,26.83618773679445
0.0025,28.10920281484051,22998.0,28.109194600350765
0.03,25.047046411703896,22938.0,25.047000899857828
0.05,24.70567246469645,22959.0,24.705627450693726
