28,249;7142;28,211
31,688;5552;31,189
32,998;6373;32,761
31,628;6385;31,467
28,359;7275;28,348
27,650;7999;27,650
32,611;4938;31,863
27,912;7942;27,911
32,927;5668;32,405
32,643;6009;32,301
30,027;7354;30,001
32,278;6729;32,126
26,356;7998;26,355
29,254;7874;29,252
30,863;5881;27,116
31,229;6675;31,023
31,603;6609;31,448
28,803;7205;28,775
30,318;6735;30,273
28,829;7999;28,829
30,077;6854;29,996
30,073;7406;30,046
33,784;5771;33,480
28,779;7991;28,779
30,372;6848;30,067
