0.05;28,664;6982;28,613
0.03;32,091;4286;29,808
0.03;33,698;4870;32,017
0.01;32,123;4773;30,433
0.03;28,781;5736;28,485
0.003;29,580;6813;22,224
0.03;33,198;4554;31,392
0.03;28,563;6513;28,438
0.03;33,327;4281;31,086
0.05;33,076;5386;32,321
0.03;30,542;6529;30,281
0.03;32,878;5836;32,039
0.05;26,919;7999;26,919
0.03;29,601;6170;29,261
0.001;31,513;5900;26,517
0.03;31,854;5796;30,939
0.05;32,028;5892;31,507
0.05;29,244;7085;29,200
0.01;30,978;5373;29,965
0.03;29,471;7707;29,466
0.03;30,456;5833;29,941
0.05;30,401;6806;30,324
0.03;34,014;4690;32,677
0.03;29,221;7002;29,085
