0.005;27,953;3926;26,390
0.0075;31,763;3275;27,614
0.0;33,237;3506;28,307
0.001;31,816;3395;28,108
0.003;28,291;4135;26,868
0.003;29,100;5330;27,780
0.0;32,814;2812;27,256
0.003;28,028;4804;27,076
0.003;32,890;3261;27,958
0.0075;32,654;3741;28,953
0.003;29,962;4431;28,018
0.0075;32,415;4314;29,276
0.0075;26,149;6165;25,875
0.003;29,133;4435;27,283
0.01;31,348;5776;30,632
0.0;31,321;4087;27,665
0.005;31,534;4120;28,706
0.005;28,644;4765;27,124
0.001;30,596;4199;28,056
0.005;29,227;5880;28,773
0.003;29,832;4584;27,875
0.005;29,984;4338;27,876
0.0075;33,876;3773;30,227
0.0075;28,618;5009;27,545
