0.0075;30,799;6650;30,385
0.0075;34,075;3935;31,450
0.0075;35,760;4835;33,331
0.0075;33,964;5261;32,450
0.0075;31,411;6625;31,026
0.0075;31,920;7040;31,476
0.0075;35,543;4335;32,752
0.0075;30,994;8390;30,882
0.0075;35,230;4317;32,745
0.0075;34,955;4327;32,570
0.0075;32,671;6439;31,954
0.0075;34,728;5243;32,796
0.0075;29,266;9998;29,266
0.0075;31,735;7472;31,445
0.0075;33,853;7339;33,371
0.0075;33,747;5778;32,328
0.0075;34,283;5637;32,578
0.0075;31,434;6943;31,058
0.0075;32,863;6130;32,025
0.0075;32,537;7672;32,247
0.0075;32,540;6597;31,959
0.0075;32,382;6798;31,834
0.0075;36,129;4984;34,073
0.0075;31,620;7783;31,394
