0.005;30,830;7481;30,257
0.0075;34,075;3935;31,450
0.01;35,820;5082;33,720
0.003;33,976;4459;31,635
0.001;31,513;6067;30,752
0.0;31,934;6647;31,026
0.0075;35,543;4335;32,752
0.001;31,094;7042;30,714
0.0075;35,230;4317;32,745
0.005;35,033;4234;32,252
0.005;32,680;6240;31,802
0.0075;34,728;5243;32,796
0.005;29,291;9994;29,290
0.003;31,788;6246;31,031
0.0075;33,853;7339;33,371
0.005;33,747;6074;32,420
0.005;34,286;5532;32,588
0.01;31,463;7343;31,208
0.003;33,021;5115;31,390
0.005;32,581;7488;32,174
0.0075;32,540;6597;31,959
0.0075;32,382;6798;31,834
0.0075;36,129;4984;34,073
0.01;31,729;8349;31,598
