0.0001;25,993;22169;25,991
0.0001;32,366;12006;32,187
0.0001;33,467;14037;33,331
0.0001;31,450;15692;31,413
0.0001;25,155;22994;25,155
0.0001;27,524;21878;27,522
0.0001;30,911;22832;30,910
0.0001;23,621;22964;23,620
0.0001;30,812;21879;30,810
0.0001;30,916;17954;30,904
0.0001;28,839;21908;28,837
0.0001;32,350;15912;32,312
0.0001;24,092;22999;24,092
0.0001;27,804;22974;27,804
0.0001;31,660;19492;31,651
0.0001;31,123;14466;31,065
0.0001;30,492;19350;30,481
0.0001;27,233;22999;27,233
0.0001;27,181;22999;27,181
0.0001;31,261;22560;31,259
0.0001;27,824;22321;27,824
0.0001;29,450;22982;29,450
0.0001;32,069;15211;32,020
0.0001;26,675;22985;26,675
9.999999999999999e-05;29,178;20148;29,155
