0.0001;25,993;22169;25,991
0.0001;32,366;12006;32,187
0.00025;33,563;18420;33,557
3e-05;31,529;11242;31,027
5e-05;25,188;22999;25,188
5e-05;27,537;17070;27,496
5e-05;31,000;16850;30,942
3e-05;23,709;22999;23,709
0.0001;30,812;21879;30,810
0.0001;30,916;17954;30,904
0.0001;28,839;21908;28,837
0.0001;32,350;15912;32,312
5e-05;24,111;22863;24,111
0.0001;27,804;22974;27,804
0.00025;31,849;22906;31,847
5e-05;31,150;11782;30,757
0.0001;30,492;19350;30,481
0.0001;27,233;22999;27,233
5e-05;27,194;17792;27,174
0.0001;31,261;22560;31,259
5e-05;27,825;20139;27,821
0.0001;29,450;22982;29,450
0.0001;32,069;15211;32,020
5e-05;26,682;22594;26,682
