0.03;28,593;5788;28,592
0.03;32,118;4852;31,713
0.03;33,672;5284;33,589
0.03;32,095;5168;32,010
0.03;28,809;5601;28,804
0.03;29,356;5899;29,356
0.03;33,213;4403;32,670
0.03;28,446;5899;28,446
0.03;33,382;4289;32,733
0.03;33,123;4659;32,790
0.03;30,468;5868;30,467
0.03;32,815;5406;32,756
0.03;26,511;5899;26,511
0.03;29,592;5898;29,592
0.03;31,336;5856;31,268
0.03;31,842;5899;31,842
0.03;31,981;5690;31,969
0.03;29,079;5899;29,079
0.03;30,935;5870;30,931
0.03;29,261;5897;29,260
0.03;30,420;5898;30,419
0.03;30,356;5887;30,355
0.03;34,016;5406;33,975
0.03;29,066;5899;29,066
0.030000000000000016;30,854;5546;30,758
