0.00025;27,989;19827;27,900
0.00025;32,324;14705;32,018
0.0005;33,028;29940;33,026
0.00025;30,840;19137;30,745
0.0001;24,714;29895;24,711
0.00025;28,344;28466;28,340
0.0001;29,873;14509;29,283
0.0001;25,849;27838;25,840
0.00025;31,483;21288;31,386
0.00025;31,000;20460;30,951
0.0005;29,044;29976;29,044
0.0005;33,062;29661;33,058
0.0001;24,350;26047;24,342
0.00025;27,243;29977;27,243
0.00025;31,649;22240;31,596
0.00025;31,443;24319;31,395
0.00025;29,729;22152;29,693
0.00025;26,891;29981;26,891
0.0001;29,326;17644;29,070
0.00025;31,187;27678;31,185
0.00025;28,262;29072;28,260
0.00025;29,653;25634;29,643
0.00025;31,395;23286;31,368
0.00025;26,717;29978;26,717
