0.0,30.333677015772228,5056.0,27.576000353884357
0.001,30.325728640243696,4825.0,30.104835629688086
0.003,30.341618469061356,4998.0,30.166481052038424
0.005,30.345627453340526,4959.0,30.18052669880531
0.0075,30.36261377283023,4965.0,30.214355699905802
0.01,30.398771846932608,5315.0,30.30575777835412
0.03,30.468327829455912,5868.0,30.46663253030061
0.05,29.673523418474268,4098.0,27.388785276081258
0.075,30.021498519130745,5899.0,30.021498519130745
0.1,29.829793510897126,5899.0,29.829793510897126
