0.0001;27,978;18119;27,881
0.0001;32,322;14930;32,005
0.0001;32,869;15637;32,648
0.0001;30,780;18410;30,672
0.0001;24,464;29999;24,464
0.0001;28,198;27940;28,190
0.0001;29,583;19922;29,490
0.0001;25,772;29677;25,772
0.0001;31,465;18922;31,324
0.0001;30,842;19453;30,782
0.0001;29,075;26423;29,065
0.0001;32,875;16595;32,659
0.0001;24,240;29999;24,240
0.0001;27,289;29175;27,289
0.0001;31,637;19063;31,547
0.0001;31,295;16958;31,179
0.0001;29,613;21097;29,563
0.0001;26,774;29711;26,773
0.0001;29,390;24633;29,365
0.0001;31,071;27128;31,060
0.0001;28,162;28648;28,159
0.0001;29,574;23936;29,550
0.0001;31,379;20363;31,331
0.0001;26,641;29979;26,641
9.999999999999999e-05;29,304;23196;29,235
