28,445;4207;28,083
32,032;3266;30,965
33,560;4002;32,637
32,070;4035;31,441
28,708;4823;28,577
29,509;5798;29,509
33,088;3704;31,536
28,496;5506;28,483
33,160;3664;31,703
32,955;3879;31,895
30,355;5173;30,266
32,737;4605;24,934
26,587;5799;26,587
29,459;5462;29,440
31,463;5785;31,461
31,764;5004;31,607
31,832;4735;31,505
28,896;4963;28,790
30,975;5000;30,861
29,336;5791;29,335
30,306;5093;30,184
30,169;4639;29,925
33,931;3808;23,534
28,925;5794;28,925
30,782;4772;29,674
